"Unnamed: 0.1","reaction","electrophile SMILES","nucleophile SMILES","ReactionSMILES","3,3â€™ Catalyst Substituent ","N Catalyst Substituent","catalyst SMILES","solvent","time (hours)","temperature (Celsius)","Temperature K","% yield","e.r. 1","e.r. 2","d.r.","ee","ddG","Conversion %","r.r. (regioisomeric ratio)","reference","CatalystSMILES
","Unnamed: 0","ster1","ster2","ster3","Dih","Atom1_charge","Valance_atom1","Rydberg_atom1","TotalNBO_atom1","Atom2_charge","Valance_atom2","Rydberg_atom2","TotalNBO_atom2","polarxx","polarxy","polaryy","polarzx","polaryz","polarzz","mean_polar","HOMO","LUMO","biggest distance","major_axis","Axis_2","Axis_3","Vbur35","Vbur5","Vbur75","old_name","missing","smiles_x","L_x","Bmin_x","Bmax_x","bur_shell_x","bur_vol_x","max_distance_x","tot_V_x","disp_x","max_axis_x","A2_x","min_axis_x","smiles_y","L_y","Bmin_y","Bmax_y","bur_shell_y","bur_vol_y","max_distance_y","tot_V_y","disp_y","max_axis_y","A2_y","min_axis_y","nL","nBmin","nBmax","nbur_vol","0_crippen_x","1_crippen_x","2_crippen_x","3_crippen_x","4_crippen_x","0_mcgowan_x","1_mcgowan_x","2_mcgowan_x","3_mcgowan_x","4_mcgowan_x","0_crippen_y","1_crippen_y","2_crippen_y","3_crippen_y","4_crippen_y","0_mcgowan_y","1_mcgowan_y","2_mcgowan_y","3_mcgowan_y","4_mcgowan_y"
197,"7n","C=C1CC(C)(C)C=CC1=O","C=CC(=C)CC/C=C(C)\C","C=C1CC(C)(C)C=CC1=OC=CC(=C)CC/C=C(C)\C","FS(F)(F)(F)(F)c1ccccc1","NS(=O)(=O)c1c(F)c(F)c(F)c(F)c1F",,"CHCl3",20,-60,213.15,70,99.5,0.5,"18:01:00",99,2.24074009585259,,,,"FS(F)(F)(F)(F)c1ccc(I)cc1NS(=O)(=O)c1c(F)c(F)c(F)c(F)c1F","ph4sf5_2_1_m062x",9.51,2.59,3.23,39.20159,-0.06331,4.04379,0.02041,6.06331,-0.01965,4.00006,0.02048,6.01965,240.002,0,146.536,-0.001,-0.813,97.106,161.21,-0.30432,-0.11413,11.5163320002218,11.516332,4.029331,2.876557,53.4487452367176,26.1268145262872,10.7204595825625,"FS(F)(F)(F)(F)c1ccccc1",,"C=C1CC(C)(C)C=CC1=O",6.37630196,2.04913232298958,4.44303877145132,0,35.1486123962839,6.55808104994851,117.314604616789,3.70911098511628,6.47617978877076,0.694097431820865,0.622264396289512,"C=CC(=C)CC/C=C(C)\C",5.14081127,1.7,8.35249876910738,0,30.4989079708727,8.83624132840805,169.486889963176,8.15029948768363,8.21604934972162,0.55966624565158,0.546031727403422,5.14081127,1.7,8.35249876910738,30.4989079708727,5.627,0,3.513,10.244,4.617,11.49,0,4.55,19.7,8.21,5.007,8.083,14.814,2.433,11.348,4.55,12.57,27.72,1.27,23.36
198,"7o","C=C2CCc1ccccc1C2=O","C=CC(=C)CC/C=C(C)\C","C=C2CCc1ccccc1C2=OC=CC(=C)CC/C=C(C)\C","FS(F)(F)(F)(F)c1ccccc1","NS(=O)(=O)c1c(F)c(F)c(F)c(F)c1F",,"CHCl3",20,-80,193.15,87,93,7,"18:01:00",86,0.99224342696966,,,,"FS(F)(F)(F)(F)c1ccc(I)cc1NS(=O)(=O)c1c(F)c(F)c(F)c(F)c1F","ph4sf5_2_1_m062x",9.51,2.59,3.23,39.20159,-0.06331,4.04379,0.02041,6.06331,-0.01965,4.00006,0.02048,6.01965,240.002,0,146.536,-0.001,-0.813,97.106,161.21,-0.30432,-0.11413,11.5163320002218,11.516332,4.029331,2.876557,53.4487452367176,26.1268145262872,10.7204595825625,"FS(F)(F)(F)(F)c1ccccc1",,"C=C2CCc1ccccc1C2=O",7.92513806,2.02343372164135,4.72519767761969,0,34.4429172811294,8.01835685041028,116.403537421324,6.22846609440574,7.69466193562135,0.674756000242459,0.3786611866442,"C=CC(=C)CC/C=C(C)\C",5.14081127,1.7,8.35249876910738,0,30.4989079708727,8.83624132840805,169.486889963176,8.15029948768363,8.21604934972162,0.55966624565158,0.546031727403422,5.14081127,1.7,8.35249876910738,30.4989079708727,5.627,0,3.513,10.244,4.617,11.49,0,4.55,19.7,8.21,5.007,7.022,18.16,13.416,4.407,4.55,9.1,32.27,24.25,8.02
199,"7q","C/C=C/1CCCCC1=O","C=C(C)C(=C)C","C/C=C/1CCCCC1=OC=C(C)C(=C)C","FS(F)(F)(F)(F)c1ccccc1","NS(=O)(=O)c1c(F)c(F)c(F)c(F)c1F",,"CHCl3",,-60,213.15,96,97.5,2.5,,95,1.55084389543685,,,,"FS(F)(F)(F)(F)c1ccc(I)cc1NS(=O)(=O)c1c(F)c(F)c(F)c(F)c1F","ph4sf5_2_1_m062x",9.51,2.59,3.23,39.20159,-0.06331,4.04379,0.02041,6.06331,-0.01965,4.00006,0.02048,6.01965,240.002,0,146.536,-0.001,-0.813,97.106,161.21,-0.30432,-0.11413,11.5163320002218,11.516332,4.029331,2.876557,53.4487452367176,26.1268145262872,10.7204595825625,"FS(F)(F)(F)(F)c1ccccc1",,"C/C=C/1CCCCC1=O",6.18755399,1.7,5.68836140830921,0,31.4693445867993,6.86344365048568,109.132422798097,4.24909762950025,6.8182834288866,0.724114327391835,0.475468231770996,"C=C(C)C(=C)C",5.10676849,1.92581047632489,4.47607232719627,0,35.9326674158586,5.5493109354454,80.1975569801415,4.42629712394791,4.90670749900605,0.974876049474735,0.696371886546532,5.10676849,1.92581047632489,4.47607232719627,35.9326674158586,5.627,0,9.187,11.301,0,11.49,0,16.23,23.17,0,5.007,8.13,13.804,10.291,0,4.55,12.76,24.44,19.89,0
200,"7r","C/C=C/1CCCCC1=O","C=CC(=C)C","C/C=C/1CCCCC1=OC=CC(=C)C","FS(F)(F)(F)(F)c1ccccc1","NS(=O)(=O)c1c(F)c(F)c(F)c(F)c1F",,"CHCl3",,-60,213.15,73,94,6,,88,1.16476864742213,,,,"FS(F)(F)(F)(F)c1ccc(I)cc1NS(=O)(=O)c1c(F)c(F)c(F)c(F)c1F","ph4sf5_2_1_m062x",9.51,2.59,3.23,39.20159,-0.06331,4.04379,0.02041,6.06331,-0.01965,4.00006,0.02048,6.01965,240.002,0,146.536,-0.001,-0.813,97.106,161.21,-0.30432,-0.11413,11.5163320002218,11.516332,4.029331,2.876557,53.4487452367176,26.1268145262872,10.7204595825625,"FS(F)(F)(F)(F)c1ccccc1",,"C/C=C/1CCCCC1=O",6.18755399,1.7,5.68836140830921,0,31.4693445867993,6.86344365048568,109.132422798097,4.24909762950025,6.8182834288866,0.724114327391835,0.475468231770996,"C=CC(=C)C",5.1702865,1.7,4.40741674512425,0,29.7162773437527,5.45210184376061,35.5436647343461,3.03535194839378,5.12215441108992,0.77474210064171,0.341387053772256,5.1702865,1.7,4.40741674512425,29.7162773437527,5.627,0,3.513,11.301,0,11.49,0,4.55,23.17,0,5.007,8.13,13.804,10.291,0,4.55,12.76,24.44,19.89,0
201,"1A","COC(=O)/C=C/c1ccccc1","C1=CCC=C1","COC(=O)/C=C/c1ccccc1C1=CCC=C1","FC(F)(F)c1cccc(C(F)(F)F)c1","NS(=O)(=O)C(F)(F)F",,"toluene",24,-40,233.15,92,97,3,"1900-01-01 02:01:00",94,1.6095584853367,,,"https://pubs.acs.org/doi/pdf/10.1021/jacs.8b07092","FC(F)(F)c1cc(I)cc(C(F)(F)F)c1NS(=O)(=O)C(F)(F)F","ph35cf3_1_1_m062x",7.47,2.51,4.96,38.69161,-0.06106,4.04189,0.02007,6.06106,-0.03692,4.01754,0.02026,6.03692,221.862,0,158.853,0,14.055,103.655,161.46,-0.30349,-0.03128,9.77025869236107,9.471022,6.830997,2.698051,53.4525516953283,28.1682556807043,11.8485902454348,"FC(F)(F)c1cccc(C(F)(F)F)c1",,"COC(=O)/C=C/c1ccccc1",10.63211945,1.7,6.09145516717143,0,26.5883694682702,10.6016744639394,91.4599474508888,3.57052017887994,10.5903423331238,0.395559099143066,0.194665760885448,"C1=CCC=C1",3.52973009,1.7,4.38948812717668,0,34.721290999058,4.46360804689892,30.8621205904664,2.64922308084153,4.42534614840006,0.885600772054013,0.402111077544623,3.52973009,1.7,4.38948812717668,34.721290999058,4.57,4.57,9.187,0,0,8.02,8.02,16.23,0,0,5.007,5.655,11.286,3.509,8.814,4.55,11.93,19.7,4.55,16.04
202,"1B","COC(=O)/C=C/c1ccccc1","C1=CCC=C1","COC(=O)/C=C/c1ccccc1C1=CCC=C1","c4ccc3c1ccccc1C2(CCC2)c3c4","NS(=O)(=O)C(F)(F)C(F)(F)F",,"toluene",24,-40,233.15,90,97.5,2.5,"16:01:00",95,1.69636056402112,,,,"Ic4ccc3c1ccccc1C2(CCC2)c3c4NS(=O)(=O)C(F)(F)C(F)(F)F","ph_fluorene_cyclobutyl_4_1_m062x",10.73,2.02,6.5,39.18223,-0.04805,4.02898,0.01996,6.04805,-0.04483,4.02656,0.01916,6.04483,383.465,-10.898,244.782,-3.578,-8.219,146.35,258.2,-0.25944,-0.02008,13.2422218630665,13.210125,7.440612,3.846721,37.3077330110201,19.0285774187363,9.47519010737826,"c4ccc3c1ccccc1C2(CCC2)c3c4",,"COC(=O)/C=C/c1ccccc1",10.63211945,1.7,6.09145516717143,0,26.5883694682702,10.6016744639394,91.4599474508888,3.57052017887994,10.5903423331238,0.395559099143066,0.194665760885448,"C1=CCC=C1",3.52973009,1.7,4.38948812717668,0,34.721290999058,4.46360804689892,30.8621205904664,2.64922308084153,4.42534614840006,0.885600772054013,0.402111077544623,3.52973009,1.7,4.38948812717668,34.721290999058,4.57,4.57,9.187,0,0,8.02,8.02,16.23,0,0,5.007,5.655,11.286,3.509,8.814,4.55,11.93,19.7,4.55,16.04
203,"3a","COC(=O)/C=C/c1ccccc1","C1=CCC=C1","COC(=O)/C=C/c1ccccc1C1=CCC=C1","FC(F)(F)c1cccc(C(F)(F)F)c1","NS(=O)(=O)C(F)(F)F",,,12,-40,233.15,92,97,3,"1900-01-01 02:01:00",94,1.6095584853367,,,,"FC(F)(F)c1cc(I)cc(C(F)(F)F)c1NS(=O)(=O)C(F)(F)F","ph35cf3_1_1_m062x",7.47,2.51,4.96,38.69161,-0.06106,4.04189,0.02007,6.06106,-0.03692,4.01754,0.02026,6.03692,221.862,0,158.853,0,14.055,103.655,161.46,-0.30349,-0.03128,9.77025869236107,9.471022,6.830997,2.698051,53.4525516953283,28.1682556807043,11.8485902454348,"FC(F)(F)c1cccc(C(F)(F)F)c1",,"COC(=O)/C=C/c1ccccc1",10.63211945,1.7,6.09145516717143,0,26.5883694682702,10.6016744639394,91.4599474508888,3.57052017887994,10.5903423331238,0.395559099143066,0.194665760885448,"C1=CCC=C1",3.52973009,1.7,4.38948812717668,0,34.721290999058,4.46360804689892,30.8621205904664,2.64922308084153,4.42534614840006,0.885600772054013,0.402111077544623,3.52973009,1.7,4.38948812717668,34.721290999058,4.57,4.57,9.187,0,0,8.02,8.02,16.23,0,0,5.007,5.655,11.286,3.509,8.814,4.55,11.93,19.7,4.55,16.04
204,"3b","COC(=O)/C=C/c1ccc(C)cc1","C1=CCC=C1","COC(=O)/C=C/c1ccc(C)cc1C1=CCC=C1","FC(F)(F)c1cccc(C(F)(F)F)c1","NS(=O)(=O)C(F)(F)F",,,48,-40,233.15,99,97,3,"20:01:00",94,1.6095584853367,,,,"FC(F)(F)c1cc(I)cc(C(F)(F)F)c1NS(=O)(=O)C(F)(F)F","ph35cf3_1_1_m062x",7.47,2.51,4.96,38.69161,-0.06106,4.04189,0.02007,6.06106,-0.03692,4.01754,0.02026,6.03692,221.862,0,158.853,0,14.055,103.655,161.46,-0.30349,-0.03128,9.77025869236107,9.471022,6.830997,2.698051,53.4525516953283,28.1682556807043,11.8485902454348,"FC(F)(F)c1cccc(C(F)(F)F)c1",,"COC(=O)/C=C/c1ccc(C)cc1",11.67287477,1.7,5.70457914738426,0,26.7746896925786,11.5384862672288,87.4549201827319,3.47136794571383,11.3571080378994,0.375026244332429,0.159191294954826,"C1=CCC=C1",3.52973009,1.7,4.38948812717668,0,34.721290999058,4.46360804689892,30.8621205904664,2.64922308084153,4.42534614840006,0.885600772054013,0.402111077544623,3.52973009,1.7,4.38948812717668,34.721290999058,4.57,4.57,9.187,0,0,8.02,8.02,16.23,0,0,5.007,5.655,11.286,3.509,8.814,4.55,11.93,19.7,4.55,16.04
205,"3c","COC(=O)/C=C/c1cccc(C)c1","C1=CCC=C1","COC(=O)/C=C/c1cccc(C)c1C1=CCC=C1","FC(F)(F)c1cccc(C(F)(F)F)c1","NS(=O)(=O)C(F)(F)F",,,48,-40,233.15,89,97.5,2.5,"17:01:00",95,1.69636056402112,,,,"FC(F)(F)c1cc(I)cc(C(F)(F)F)c1NS(=O)(=O)C(F)(F)F","ph35cf3_1_1_m062x",7.47,2.51,4.96,38.69161,-0.06106,4.04189,0.02007,6.06106,-0.03692,4.01754,0.02026,6.03692,221.862,0,158.853,0,14.055,103.655,161.46,-0.30349,-0.03128,9.77025869236107,9.471022,6.830997,2.698051,53.4525516953283,28.1682556807043,11.8485902454348,"FC(F)(F)c1cccc(C(F)(F)F)c1",,"COC(=O)/C=C/c1cccc(C)c1",10.65925389,1.91176109861334,4.29473011580462,0,27.6533199092902,10.3719222370162,142.44364071108,3.16985798105255,10.1854581970275,0.528864880296204,0.254892246444724,"C1=CCC=C1",3.52973009,1.7,4.38948812717668,0,34.721290999058,4.46360804689892,30.8621205904664,2.64922308084153,4.42534614840006,0.885600772054013,0.402111077544623,3.52973009,1.7,4.38948812717668,34.721290999058,4.57,4.57,9.187,0,0,8.02,8.02,16.23,0,0,5.007,5.655,11.286,3.509,8.814,4.55,11.93,19.7,4.55,16.04
206,"3d","COC(=O)/C=C/c1ccccc1C","C1=CCC=C1","COC(=O)/C=C/c1ccccc1CC1=CCC=C1","FC(F)(F)c1cccc(C(F)(F)F)c1","NS(=O)(=O)C(F)(F)F",,,48,-40,233.15,87,97,3,">50:1",94,1.6095584853367,,,,"FC(F)(F)c1cc(I)cc(C(F)(F)F)c1NS(=O)(=O)C(F)(F)F","ph35cf3_1_1_m062x",7.47,2.51,4.96,38.69161,-0.06106,4.04189,0.02007,6.06106,-0.03692,4.01754,0.02026,6.03692,221.862,0,158.853,0,14.055,103.655,161.46,-0.30349,-0.03128,9.77025869236107,9.471022,6.830997,2.698051,53.4525516953283,28.1682556807043,11.8485902454348,"FC(F)(F)c1cccc(C(F)(F)F)c1",,"COC(=O)/C=C/c1ccccc1C",10.46052887,1.7,6.52792243474348,0,26.6191207935793,10.8301982284657,190.210102244665,4.23742331160106,10.5547177378515,0.432803741345251,0.373768503706677,"C1=CCC=C1",3.52973009,1.7,4.38948812717668,0,34.721290999058,4.46360804689892,30.8621205904664,2.64922308084153,4.42534614840006,0.885600772054013,0.402111077544623,3.52973009,1.7,4.38948812717668,34.721290999058,4.57,4.57,9.187,0,0,8.02,8.02,16.23,0,0,5.007,5.655,11.286,3.509,7.916,4.55,11.93,19.7,4.55,12.57
207,"3e","COC(=O)/C=C/c1ccc(Br)cc1","C1=CCC=C1","COC(=O)/C=C/c1ccc(Br)cc1C1=CCC=C1","FC(F)(F)c1cccc(C(F)(F)F)c1","NS(=O)(=O)C(F)(F)F",,,24,-40,233.15,97,97.5,2.5,"16:01:00",95,1.69636056402112,,,,"FC(F)(F)c1cc(I)cc(C(F)(F)F)c1NS(=O)(=O)C(F)(F)F","ph35cf3_1_1_m062x",7.47,2.51,4.96,38.69161,-0.06106,4.04189,0.02007,6.06106,-0.03692,4.01754,0.02026,6.03692,221.862,0,158.853,0,14.055,103.655,161.46,-0.30349,-0.03128,9.77025869236107,9.471022,6.830997,2.698051,53.4525516953283,28.1682556807043,11.8485902454348,"FC(F)(F)c1cccc(C(F)(F)F)c1",,"COC(=O)/C=C/c1ccc(Br)cc1",12.40473577,1.7,5.2762536411995,0,26.4521860948299,11.3102723463471,132.886417128535,8.42392733216821,11.2708948258302,0.390434452491809,0.237715372337516,"C1=CCC=C1",3.52973009,1.7,4.38948812717668,0,34.721290999058,4.46360804689892,30.8621205904664,2.64922308084153,4.42534614840006,0.885600772054013,0.402111077544623,3.52973009,1.7,4.38948812717668,34.721290999058,4.57,4.57,9.187,0,0,8.02,8.02,16.23,0,0,5.007,5.655,11.286,3.509,8.814,4.55,11.93,19.7,4.55,16.04
208,"3f","COC(=O)/C=C/c1cccc(Br)c1","C1=CCC=C1","COC(=O)/C=C/c1cccc(Br)c1C1=CCC=C1","FC(F)(F)c1cccc(C(F)(F)F)c1","NS(=O)(=O)C(F)(F)F",,,48,-40,233.15,92,97.5,2.5,"15:01:00",95,1.69636056402112,,,,"FC(F)(F)c1cc(I)cc(C(F)(F)F)c1NS(=O)(=O)C(F)(F)F","ph35cf3_1_1_m062x",7.47,2.51,4.96,38.69161,-0.06106,4.04189,0.02007,6.06106,-0.03692,4.01754,0.02026,6.03692,221.862,0,158.853,0,14.055,103.655,161.46,-0.30349,-0.03128,9.77025869236107,9.471022,6.830997,2.698051,53.4525516953283,28.1682556807043,11.8485902454348,"FC(F)(F)c1cccc(C(F)(F)F)c1",,"COC(=O)/C=C/c1cccc(Br)c1",10.90243953,1.90356512195333,4.30523712826471,0,27.4958154742509,10.1343841047795,87.1989682710372,3.05124519119117,10.0702729068845,0.476624701992959,0.179147634937568,"C1=CCC=C1",3.52973009,1.7,4.38948812717668,0,34.721290999058,4.46360804689892,30.8621205904664,2.64922308084153,4.42534614840006,0.885600772054013,0.402111077544623,3.52973009,1.7,4.38948812717668,34.721290999058,4.57,4.57,9.187,0,0,8.02,8.02,16.23,0,0,5.007,5.655,11.286,3.509,8.814,4.55,11.93,19.7,4.55,16.04
209,"3g","COC(=O)/C=C/c1ccccc1Br","C1=CCC=C1","COC(=O)/C=C/c1ccccc1BrC1=CCC=C1","FC(F)(F)c1cccc(C(F)(F)F)c1","NS(=O)(=O)C(F)(F)F",,,24,-40,233.15,70,97.5,2.5,"1900-01-01 23:01:00",95,1.69636056402112,,,,"FC(F)(F)c1cc(I)cc(C(F)(F)F)c1NS(=O)(=O)C(F)(F)F","ph35cf3_1_1_m062x",7.47,2.51,4.96,38.69161,-0.06106,4.04189,0.02007,6.06106,-0.03692,4.01754,0.02026,6.03692,221.862,0,158.853,0,14.055,103.655,161.46,-0.30349,-0.03128,9.77025869236107,9.471022,6.830997,2.698051,53.4525516953283,28.1682556807043,11.8485902454348,"FC(F)(F)c1cccc(C(F)(F)F)c1",,"COC(=O)/C=C/c1ccccc1Br",10.65130202,1.80741934197125,4.63782869519794,0,27.4892778566853,10.0538979412014,246.192270700246,3.91508486682904,8.94403492776127,0.618225775890607,0.556579038360784,"C1=CCC=C1",3.52973009,1.7,4.38948812717668,0,34.721290999058,4.46360804689892,30.8621205904664,2.64922308084153,4.42534614840006,0.885600772054013,0.402111077544623,3.52973009,1.7,4.38948812717668,34.721290999058,4.57,4.57,9.187,0,0,8.02,8.02,16.23,0,0,5.007,5.655,11.286,3.509,7.587,4.55,11.93,19.7,4.55,12.57
210,"3h","COC(=O)/C=C/c1ccc(F)cc1","C1=CCC=C1","COC(=O)/C=C/c1ccc(F)cc1C1=CCC=C1","FC(F)(F)c1cccc(C(F)(F)F)c1","NS(=O)(=O)C(F)(F)F",,,24,-40,233.15,98,97,3,"18:01:00",94,1.6095584853367,,,,"FC(F)(F)c1cc(I)cc(C(F)(F)F)c1NS(=O)(=O)C(F)(F)F","ph35cf3_1_1_m062x",7.47,2.51,4.96,38.69161,-0.06106,4.04189,0.02007,6.06106,-0.03692,4.01754,0.02026,6.03692,221.862,0,158.853,0,14.055,103.655,161.46,-0.30349,-0.03128,9.77025869236107,9.471022,6.830997,2.698051,53.4525516953283,28.1682556807043,11.8485902454348,"FC(F)(F)c1cccc(C(F)(F)F)c1",,"COC(=O)/C=C/c1ccc(F)cc1",11.30538123,1.88518615142148,3.78165471704443,0,27.2481996230401,10.3361319899111,93.7831939390724,4.29346773590758,10.3262140767409,0.392531775855651,0.216983558440116,"C1=CCC=C1",3.52973009,1.7,4.38948812717668,0,34.721290999058,4.46360804689892,30.8621205904664,2.64922308084153,4.42534614840006,0.885600772054013,0.402111077544623,3.52973009,1.7,4.38948812717668,34.721290999058,4.57,4.57,9.187,0,0,8.02,8.02,16.23,0,0,5.007,5.655,11.286,3.509,8.814,4.55,11.93,19.7,4.55,16.04
211,"3i","COC(=O)/C=C/c1ccc(C(F)(F)F)cc1","C1=CCC=C1","COC(=O)/C=C/c1ccc(C(F)(F)F)cc1C1=CCC=C1","FC(F)(F)c1cccc(C(F)(F)F)c1","NS(=O)(=O)C(F)(F)F",,,48,-40,233.15,98,97.5,2.5,"12:01:00",95,1.69636056402112,,,,"FC(F)(F)c1cc(I)cc(C(F)(F)F)c1NS(=O)(=O)C(F)(F)F","ph35cf3_1_1_m062x",7.47,2.51,4.96,38.69161,-0.06106,4.04189,0.02007,6.06106,-0.03692,4.01754,0.02026,6.03692,221.862,0,158.853,0,14.055,103.655,161.46,-0.30349,-0.03128,9.77025869236107,9.471022,6.830997,2.698051,53.4525516953283,28.1682556807043,11.8485902454348,"FC(F)(F)c1cccc(C(F)(F)F)c1",,"COC(=O)/C=C/c1ccc(C(F)(F)F)cc1",12.08893064,2.29043561409712,3.846999504356,0,27.6836622368035,11.1773935468519,90.8904110624954,2.67786248255742,10.984233740406,0.36668881728835,0.187029926850181,"C1=CCC=C1",3.52973009,1.7,4.38948812717668,0,34.721290999058,4.46360804689892,30.8621205904664,2.64922308084153,4.42534614840006,0.885600772054013,0.402111077544623,3.52973009,1.7,4.38948812717668,34.721290999058,4.57,4.57,9.187,0,0,8.02,8.02,16.23,0,0,5.007,5.655,11.286,3.509,8.814,4.55,11.93,19.7,4.55,16.04
212,"3j","COC(=O)/C=C/c1ccc(C#N)cc1","C1=CCC=C1","COC(=O)/C=C/c1ccc(C#N)cc1C1=CCC=C1","FC(F)(F)c1cccc(C(F)(F)F)c1","NS(=O)(=O)C(F)(F)C(F)(F)F",,,72,-40,233.15,94,95,5,"13:01:00",90,1.36338095271341,,,,"FC(F)(F)c1cc(I)cc(C(F)(F)F)c1NS(=O)(=O)C(F)(F)C(F)(F)F","ph35cf3_1_1_m062x",7.47,2.51,4.96,38.69161,-0.06106,4.04189,0.02007,6.06106,-0.03692,4.01754,0.02026,6.03692,221.862,0,158.853,0,14.055,103.655,161.46,-0.30349,-0.03128,9.77025869236107,9.471022,6.830997,2.698051,53.4525516953283,28.1682556807043,11.8485902454348,"FC(F)(F)c1cccc(C(F)(F)F)c1",,"COC(=O)/C=C/c1ccc(C#N)cc1",12.62165352,1.70958428453416,3.77133888412034,0,27.5245518696323,11.5479334015607,246.586866562692,5.31599449305297,10.9233556540374,0.462406954840893,0.409145107389504,"C1=CCC=C1",3.52973009,1.7,4.38948812717668,0,34.721290999058,4.46360804689892,30.8621205904664,2.64922308084153,4.42534614840006,0.885600772054013,0.402111077544623,3.52973009,1.7,4.38948812717668,34.721290999058,4.57,4.57,9.187,0,0,8.02,8.02,16.23,0,0,5.007,5.655,11.286,3.509,8.814,4.55,11.93,19.7,4.55,16.04
213,"3k","COC(=O)/C=C/c1ccc(OC)cc1","C1=CCC=C1","COC(=O)/C=C/c1ccc(OC)cc1C1=CCC=C1","FC(F)(F)c1cccc(C(F)(F)F)c1","NS(=O)(=O)C(F)(F)F",,,48,-20,253.15,97,95,5,"12:01:00",90,1.4803340689659,,,,"FC(F)(F)c1cc(I)cc(C(F)(F)F)c1NS(=O)(=O)C(F)(F)F","ph35cf3_1_1_m062x",7.47,2.51,4.96,38.69161,-0.06106,4.04189,0.02007,6.06106,-0.03692,4.01754,0.02026,6.03692,221.862,0,158.853,0,14.055,103.655,161.46,-0.30349,-0.03128,9.77025869236107,9.471022,6.830997,2.698051,53.4525516953283,28.1682556807043,11.8485902454348,"FC(F)(F)c1cccc(C(F)(F)F)c1",,"COC(=O)/C=C/c1ccc(OC)cc1",12.84974822,1.7,5.61306310161088,0,26.5098376704307,12.8853114856552,143.576224798278,10.200158495362,12.848129443001,0.291235798980119,0.232443850876235,"C1=CCC=C1",3.52973009,1.7,4.38948812717668,0,34.721290999058,4.46360804689892,30.8621205904664,2.64922308084153,4.42534614840006,0.885600772054013,0.402111077544623,3.52973009,1.7,4.38948812717668,34.721290999058,4.57,4.57,9.187,0,0,8.02,8.02,16.23,0,0,5.007,5.655,11.286,3.509,8.814,4.55,11.93,19.7,4.55,16.04
214,"3l","COC(=O)/C=C/c2ccc1OCOc1c2","C1=CCC=C1","COC(=O)/C=C/c2ccc1OCOc1c2C1=CCC=C1","FC(F)(F)c1cccc(C(F)(F)F)c1","NS(=O)(=O)C(F)(F)F",,,48,-20,253.15,94,96,4,"15:01:00",92,1.59778531372503,,,,"FC(F)(F)c1cc(I)cc(C(F)(F)F)c1NS(=O)(=O)C(F)(F)F","ph35cf3_1_1_m062x",7.47,2.51,4.96,38.69161,-0.06106,4.04189,0.02007,6.06106,-0.03692,4.01754,0.02026,6.03692,221.862,0,158.853,0,14.055,103.655,161.46,-0.30349,-0.03128,9.77025869236107,9.471022,6.830997,2.698051,53.4525516953283,28.1682556807043,11.8485902454348,"FC(F)(F)c1cccc(C(F)(F)F)c1",,"COC(=O)/C=C/c2ccc1OCOc1c2",11.68548315,1.7006708464591,4.15342591396479,0,27.3612709579181,11.6047580416869,137.299071509181,3.57518051824481,11.5977412663787,0.362353141061708,0.242893180896349,"C1=CCC=C1",3.52973009,1.7,4.38948812717668,0,34.721290999058,4.46360804689892,30.8621205904664,2.64922308084153,4.42534614840006,0.885600772054013,0.402111077544623,3.52973009,1.7,4.38948812717668,34.721290999058,4.57,4.57,9.187,0,0,8.02,8.02,16.23,0,0,5.007,5.655,11.286,3.509,8.814,4.55,11.93,19.7,4.55,16.04
215,"3m","COC(=O)/C=C/c1cccc2ccccc12","C1=CCC=C1","COC(=O)/C=C/c1cccc2ccccc12C1=CCC=C1","FC(F)(F)c1cccc(C(F)(F)F)c1","NS(=O)(=O)C(F)(F)F",,,48,-40,233.15,99,97.5,2.5,">50:1",95,1.69636056402112,,,,"FC(F)(F)c1cc(I)cc(C(F)(F)F)c1NS(=O)(=O)C(F)(F)F","ph35cf3_1_1_m062x",7.47,2.51,4.96,38.69161,-0.06106,4.04189,0.02007,6.06106,-0.03692,4.01754,0.02026,6.03692,221.862,0,158.853,0,14.055,103.655,161.46,-0.30349,-0.03128,9.77025869236107,9.471022,6.830997,2.698051,53.4525516953283,28.1682556807043,11.8485902454348,"FC(F)(F)c1cccc(C(F)(F)F)c1",,"COC(=O)/C=C/c1cccc2ccccc12",11.16397323,2.00603435505185,5.28844040732414,0,27.5713216480131,10.8845048547326,195.301523392409,5.33255954141045,10.6875810965879,0.644628043130999,0.248175077881077,"C1=CCC=C1",3.52973009,1.7,4.38948812717668,0,34.721290999058,4.46360804689892,30.8621205904664,2.64922308084153,4.42534614840006,0.885600772054013,0.402111077544623,3.52973009,1.7,4.38948812717668,34.721290999058,4.57,4.57,9.187,0,0,8.02,8.02,16.23,0,0,5.007,5.655,11.286,3.509,8.753,4.55,11.93,19.7,4.55,12.57
